Time,Image,ParentImage,CommandLine,User,ProcessGuid,ParentProcessGuid
"2024-09-09 20:27:50","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe" /noconfig /fullpaths @"C:\Users\win10\AppData\Local\Temp\wssiwxnf\wssiwxnf.cmdline"","DESKTOP-0B7RNLE\win10","{30f6f5d4-dbb6-66de-0501-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:26:41","C:\Windows\System32\notepad.exe","C:\Windows\explorer.exe",""C:\Windows\System32\notepad.exe" "C:\Users\win10\Downloads\Scripts\Scripts\Software\install_choco_software.ps1"","DESKTOP-0B7RNLE\win10","{30f6f5d4-db71-66de-e600-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:26:22","C:\Windows\System32\notepad.exe","C:\Windows\explorer.exe",""C:\Windows\system32\NOTEPAD.EXE" C:\Users\win10\Downloads\Scripts\Scripts\Software\choco_list.txt","DESKTOP-0B7RNLE\win10","{30f6f5d4-db5e-66de-e300-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:25:40","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe /update /restart /updateSource:ODU  /peruser  /childprocess  /extractFilesWithLessThreadCount  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2  /SetPerProcessSystemDPIForceOffKey /EnableNucleusAutoStartFix","DESKTOP-0B7RNLE\win10","{30f6f5d4-db34-66de-ca00-000000000300}","{30f6f5d4-db31-66de-c900-000000000300}"
"2024-09-09 20:25:38","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDrive.exe",""C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe" /update /restart /updateSource:ODU ","DESKTOP-0B7RNLE\win10","{30f6f5d4-db31-66de-c900-000000000300}","{30f6f5d4-dac6-66de-8700-000000000300}"
"2024-09-09 20:24:35","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Windows\explorer.exe",""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --profile-directory=Default","DESKTOP-0B7RNLE\win10","{30f6f5d4-daf3-66de-a000-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:24:28","C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe","C:\Windows\System32\rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding","DESKTOP-0B7RNLE\win10","{30f6f5d4-daec-66de-9f00-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:24:22","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","-",""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe" ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dae6-66de-9b00-000000000300}","{00000000-0000-0000-0000-000000000000}"
"2024-09-09 20:23:51","C:\Windows\System32\cmd.exe","C:\Windows\explorer.exe",""C:\Windows\System32\cmd.exe" /q /c del /q "C:\Users\win10\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\OneDriveSetup.exe"","DESKTOP-0B7RNLE\win10","{30f6f5d4-dac7-66de-8a00-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:23:51","C:\Windows\System32\cmd.exe","C:\Windows\explorer.exe",""C:\Windows\System32\cmd.exe" /q /c del /q "C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe"","DESKTOP-0B7RNLE\win10","{30f6f5d4-dac7-66de-8800-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:23:50","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDrive.exe","C:\Windows\explorer.exe",""C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDrive.exe" /background","DESKTOP-0B7RNLE\win10","{30f6f5d4-dac6-66de-8700-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:23:49","C:\Windows\System32\SecurityHealthSystray.exe","C:\Windows\explorer.exe",""C:\Windows\System32\SecurityHealthSystray.exe" ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dac5-66de-8500-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:23:21","C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe","C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc","DESKTOP-0B7RNLE\win10","{30f6f5d4-daa1-66de-6e00-000000000300}","{30f6f5d4-da87-66de-0b00-000000000300}"
"2024-09-09 20:23:19","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","NT AUTHORITY\NETWORK SERVICE","{30f6f5d4-da95-66de-5c00-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:23:19","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -Embedding","NT AUTHORITY\SYSTEM","{30f6f5d4-da94-66de-5900-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:23:06","C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc","NT AUTHORITY\LOCAL SERVICE","{30f6f5d4-da8a-66de-2f00-000000000300}","{30f6f5d4-da87-66de-0b00-000000000300}"
"2024-09-06 00:28:05","C:\Program Files (x86)\Microsoft\Temp\EU8384.tmp\MicrosoftEdgeUpdate.exe","C:\Program Files (x86)\Microsoft\Edge\MSEdgeRecovery\scoped_dir804_1325644032\MicrosoftEdgeUpdateSetup.exe",""C:\Program Files (x86)\Microsoft\Temp\EU8384.tmp\MicrosoftEdgeUpdate.exe" /install "runtime=true&needsadmin=true" /installsource chromerecovery /silent","NT AUTHORITY\SYSTEM","{30f6f5d4-ce05-66d9-f101-000000000200}","{30f6f5d4-ce05-66d9-f001-000000000200}"
"2024-09-06 00:28:04","C:\Program Files (x86)\Microsoft\Edge\MSEdgeRecovery\scoped_dir804_1325644032\msedgerecovery.exe","C:\Program Files (x86)\Microsoft\Edge\Application\92.0.902.67\elevation_service.exe",""C:\Program Files (x86)\Microsoft\Edge\MSEdgeRecovery\scoped_dir804_1325644032\msedgerecovery.exe" --appguid={56EB18F8-B008-4CBD-B6D2-8C97FE7E9062} --browser-version=92.0.902.67 --sessionid={0fb055b3-62be-40a8-a4df-26b43b5b8ee4} --system","NT AUTHORITY\SYSTEM","{30f6f5d4-ce04-66d9-ef01-000000000200}","{30f6f5d4-ce04-66d9-ee01-000000000200}"
"2024-09-06 00:27:45","C:\Windows\System32\wbem\WmiPrvSE.exe","-","C:\Windows\system32\wbem\wmiprvse.exe -Embedding","NT AUTHORITY\SYSTEM","{30f6f5d4-cdf1-66d9-eb01-000000000200}","{00000000-0000-0000-0000-000000000000}"
